gl_account_id,ma_customer_key,fa_key,entity,effective_from,effective_to
ACC5242,CUS-005242,FA-005242,Global,2022-01-01,2099-12-31
ACC5243,CUS-005243,FA-005243,Global,2022-01-01,2099-12-31
ACC5244,CUS-005244,FA-005244,Global,2022-01-01,2099-12-31
ACC5245,CUS-005245,FA-005245,Global,2022-01-01,2099-12-31
ACC5246,CUS-005246,FA-005246,Global,2022-01-01,2099-12-31
ACC5247,CUS-005247,FA-005247,Global,2022-01-01,2099-12-31
ACC5248,CUS-005248,FA-005248,Global,2022-01-01,2099-12-31
ACC5249,CUS-005249,FA-005249,Global,2022-01-01,2099-12-31
ACC5250,CUS-005250,FA-005250,Global,2022-01-01,2099-12-31
ACC5251,CUS-005251,FA-005251,Global,2022-01-01,2099-12-31
ACC5252,CUS-005252,FA-005252,Global,2022-01-01,2099-12-31
ACC5253,CUS-005253,FA-005253,Global,2022-01-01,2099-12-31
ACC5254,CUS-005254,FA-005254,Global,2022-01-01,2099-12-31
ACC5255,CUS-005255,FA-005255,Global,2022-01-01,2099-12-31
ACC5256,CUS-005256,FA-005256,Global,2022-01-01,2099-12-31
ACC5257,CUS-005257,FA-005257,Global,2022-01-01,2099-12-31
ACC5258,CUS-005258,FA-005258,Global,2022-01-01,2099-12-31
ACC5259,CUS-005259,FA-005259,Global,2022-01-01,2099-12-31
ACC5260,CUS-005260,FA-005260,Global,2022-01-01,2099-12-31
ACC5261,CUS-005261,FA-005261,Global,2022-01-01,2099-12-31
ACC5262,CUS-005262,FA-005262,Global,2022-01-01,2099-12-31
ACC5263,CUS-005263,FA-005263,Global,2022-01-01,2099-12-31
ACC5264,CUS-005264,FA-005264,Global,2022-01-01,2099-12-31
ACC5265,CUS-005265,FA-005265,Global,2022-01-01,2099-12-31
ACC5266,CUS-005266,FA-005266,Global,2022-01-01,2099-12-31
ACC5267,CUS-005267,FA-005267,Global,2022-01-01,2099-12-31
ACC5268,CUS-005268,FA-005268,Global,2022-01-01,2099-12-31
ACC5269,CUS-005269,FA-005269,Global,2022-01-01,2099-12-31
ACC5270,CUS-005270,FA-005270,Global,2022-01-01,2099-12-31
ACC5271,CUS-005271,FA-005271,Global,2022-01-01,2099-12-31
ACC5272,CUS-005272,FA-005272,Global,2022-01-01,2099-12-31
ACC5273,CUS-005273,FA-005273,Global,2022-01-01,2099-12-31
ACC5274,CUS-005274,FA-005274,Global,2022-01-01,2099-12-31
ACC5275,CUS-005275,FA-005275,Global,2022-01-01,2099-12-31
ACC5276,CUS-005276,FA-005276,Global,2022-01-01,2099-12-31
ACC5277,CUS-005277,FA-005277,Global,2022-01-01,2099-12-31
ACC5278,CUS-005278,FA-005278,Global,2022-01-01,2099-12-31
ACC5279,CUS-005279,FA-005279,Global,2022-01-01,2099-12-31
ACC5280,CUS-005280,FA-005280,Global,2022-01-01,2099-12-31
ACC5281,CUS-005281,FA-005281,Global,2022-01-01,2099-12-31
ACC5282,CUS-005282,FA-005282,Global,2022-01-01,2099-12-31
ACC5283,CUS-005283,FA-005283,Global,2022-01-01,2099-12-31
ACC5284,CUS-005284,FA-005284,Global,2022-01-01,2099-12-31
ACC5285,CUS-005285,FA-005285,Global,2022-01-01,2099-12-31
ACC5286,CUS-005286,FA-005286,Global,2022-01-01,2099-12-31
ACC5287,CUS-005287,FA-005287,Global,2022-01-01,2099-12-31
ACC5288,CUS-005288,FA-005288,Global,2022-01-01,2099-12-31
ACC5289,CUS-005289,FA-005289,Global,2022-01-01,2099-12-31
ACC5290,CUS-005290,FA-005290,Global,2022-01-01,2099-12-31
ACC5291,CUS-005291,FA-005291,Global,2022-01-01,2099-12-31
ACC5292,CUS-005292,FA-005292,Global,2022-01-01,2099-12-31
ACC5293,CUS-005293,FA-005293,Global,2022-01-01,2099-12-31
ACC5294,CUS-005294,FA-005294,Global,2022-01-01,2099-12-31
ACC5295,CUS-005295,FA-005295,Global,2022-01-01,2099-12-31
ACC5296,CUS-005296,FA-005296,Global,2022-01-01,2099-12-31
ACC5297,CUS-005297,FA-005297,Global,2022-01-01,2099-12-31
ACC5298,CUS-005298,FA-005298,Global,2022-01-01,2099-12-31
ACC5299,CUS-005299,FA-005299,Global,2022-01-01,2099-12-31
ACC5300,CUS-005300,FA-005300,Global,2022-01-01,2099-12-31
ACC5301,CUS-005301,FA-005301,Global,2022-01-01,2099-12-31
ACC5302,CUS-005302,FA-005302,Global,2022-01-01,2099-12-31
ACC5303,CUS-005303,FA-005303,Global,2022-01-01,2099-12-31
ACC5304,CUS-005304,FA-005304,Global,2022-01-01,2099-12-31
ACC5305,CUS-005305,FA-005305,Global,2022-01-01,2099-12-31
ACC5306,CUS-005306,FA-005306,Global,2022-01-01,2099-12-31
ACC5307,CUS-005307,FA-005307,Global,2022-01-01,2099-12-31
ACC5308,CUS-005308,FA-005308,Global,2022-01-01,2099-12-31
ACC5309,CUS-005309,FA-005309,Global,2022-01-01,2099-12-31
ACC5310,CUS-005310,FA-005310,Global,2022-01-01,2099-12-31
ACC5311,CUS-005311,FA-005311,Global,2022-01-01,2099-12-31
ACC5312,CUS-005312,FA-005312,Global,2022-01-01,2099-12-31
ACC5313,CUS-005313,FA-005313,Global,2022-01-01,2099-12-31
ACC5314,CUS-005314,FA-005314,Global,2022-01-01,2099-12-31
ACC5315,CUS-005315,FA-005315,Global,2022-01-01,2099-12-31
ACC5316,CUS-005316,FA-005316,Global,2022-01-01,2099-12-31
ACC5317,CUS-005317,FA-005317,Global,2022-01-01,2099-12-31
ACC5318,CUS-005318,FA-005318,Global,2022-01-01,2099-12-31
ACC5319,CUS-005319,FA-005319,Global,2022-01-01,2099-12-31
ACC5320,CUS-005320,FA-005320,Global,2022-01-01,2099-12-31
ACC5321,CUS-005321,FA-005321,Global,2022-01-01,2099-12-31
ACC5322,CUS-005322,FA-005322,Global,2022-01-01,2099-12-31
ACC5323,CUS-005323,FA-005323,Global,2022-01-01,2099-12-31
ACC5324,CUS-005324,FA-005324,Global,2022-01-01,2099-12-31
ACC5325,CUS-005325,FA-005325,Global,2022-01-01,2099-12-31
ACC5326,CUS-005326,FA-005326,Global,2022-01-01,2099-12-31
ACC5327,CUS-005327,FA-005327,Global,2022-01-01,2099-12-31
ACC5328,CUS-005328,FA-005328,Global,2022-01-01,2099-12-31
ACC5329,CUS-005329,FA-005329,Global,2022-01-01,2099-12-31
ACC5330,CUS-005330,FA-005330,Global,2022-01-01,2099-12-31
ACC5331,CUS-005331,FA-005331,Global,2022-01-01,2099-12-31
ACC5332,CUS-005332,FA-005332,Global,2022-01-01,2099-12-31
ACC5333,CUS-005333,FA-005333,Global,2022-01-01,2099-12-31
ACC5334,CUS-005334,FA-005334,Global,2022-01-01,2099-12-31
ACC5335,CUS-005335,FA-005335,Global,2022-01-01,2099-12-31
ACC5336,CUS-005336,FA-005336,Global,2022-01-01,2099-12-31
ACC5337,CUS-005337,FA-005337,Global,2022-01-01,2099-12-31
ACC5338,CUS-005338,FA-005338,Global,2022-01-01,2099-12-31
ACC5339,CUS-005339,FA-005339,Global,2022-01-01,2099-12-31
ACC5340,CUS-005340,FA-005340,Global,2022-01-01,2099-12-31
ACC5341,CUS-005341,FA-005341,Global,2022-01-01,2099-12-31
ACC5342,CUS-005342,FA-005342,Global,2022-01-01,2099-12-31
ACC5343,CUS-005343,FA-005343,Global,2022-01-01,2099-12-31
ACC5344,CUS-005344,FA-005344,Global,2022-01-01,2099-12-31
ACC5345,CUS-005345,FA-005345,Global,2022-01-01,2099-12-31
ACC5346,CUS-005346,FA-005346,Global,2022-01-01,2099-12-31
ACC5347,CUS-005347,FA-005347,Global,2022-01-01,2099-12-31
ACC5348,CUS-005348,FA-005348,Global,2022-01-01,2099-12-31
ACC5349,CUS-005349,FA-005349,Global,2022-01-01,2099-12-31
ACC5350,CUS-005350,FA-005350,Global,2022-01-01,2099-12-31
ACC5351,CUS-005351,FA-005351,Global,2022-01-01,2099-12-31
ACC5352,CUS-005352,FA-005352,Global,2022-01-01,2099-12-31
ACC5353,CUS-005353,FA-005353,Global,2022-01-01,2099-12-31
ACC5354,CUS-005354,FA-005354,Global,2022-01-01,2099-12-31
ACC5355,CUS-005355,FA-005355,Global,2022-01-01,2099-12-31
ACC5356,CUS-005356,FA-005356,Global,2022-01-01,2099-12-31
ACC5357,CUS-005357,FA-005357,Global,2022-01-01,2099-12-31
ACC5358,CUS-005358,FA-005358,Global,2022-01-01,2099-12-31
ACC5359,CUS-005359,FA-005359,Global,2022-01-01,2099-12-31
ACC5360,CUS-005360,FA-005360,Global,2022-01-01,2099-12-31
ACC5361,CUS-005361,FA-005361,Global,2022-01-01,2099-12-31
ACC5362,CUS-005362,FA-005362,Global,2022-01-01,2099-12-31
ACC5363,CUS-005363,FA-005363,Global,2022-01-01,2099-12-31
ACC5364,CUS-005364,FA-005364,Global,2022-01-01,2099-12-31
ACC5365,CUS-005365,FA-005365,Global,2022-01-01,2099-12-31
ACC5366,CUS-005366,FA-005366,Global,2022-01-01,2099-12-31
ACC5367,CUS-005367,FA-005367,Global,2022-01-01,2099-12-31
ACC5368,CUS-005368,FA-005368,Global,2022-01-01,2099-12-31
ACC5369,CUS-005369,FA-005369,Global,2022-01-01,2099-12-31
ACC5370,CUS-005370,FA-005370,Global,2022-01-01,2099-12-31
ACC5371,CUS-005371,FA-005371,Global,2022-01-01,2099-12-31
ACC5372,CUS-005372,FA-005372,Global,2022-01-01,2099-12-31
ACC5373,CUS-005373,FA-005373,Global,2022-01-01,2099-12-31
ACC5374,CUS-005374,FA-005374,Global,2022-01-01,2099-12-31
ACC5375,CUS-005375,FA-005375,Global,2022-01-01,2099-12-31
ACC5376,CUS-005376,FA-005376,Global,2022-01-01,2099-12-31
ACC5377,CUS-005377,FA-005377,Global,2022-01-01,2099-12-31
ACC5378,CUS-005378,FA-005378,Global,2022-01-01,2099-12-31
ACC5379,CUS-005379,FA-005379,Global,2022-01-01,2099-12-31
ACC5380,CUS-005380,FA-005380,Global,2022-01-01,2099-12-31
ACC5381,CUS-005381,FA-005381,Global,2022-01-01,2099-12-31
ACC5382,CUS-005382,FA-005382,Global,2022-01-01,2099-12-31
ACC5383,CUS-005383,FA-005383,Global,2022-01-01,2099-12-31
ACC5384,CUS-005384,FA-005384,Global,2022-01-01,2099-12-31
ACC5385,CUS-005385,FA-005385,Global,2022-01-01,2099-12-31
ACC5386,CUS-005386,FA-005386,Global,2022-01-01,2099-12-31
ACC5387,CUS-005387,FA-005387,Global,2022-01-01,2099-12-31
ACC5388,CUS-005388,FA-005388,Global,2022-01-01,2099-12-31
ACC5389,CUS-005389,FA-005389,Global,2022-01-01,2099-12-31
ACC5390,CUS-005390,FA-005390,Global,2022-01-01,2099-12-31
ACC5391,CUS-005391,FA-005391,Global,2022-01-01,2099-12-31
ACC5392,CUS-005392,FA-005392,Global,2022-01-01,2099-12-31
ACC5393,CUS-005393,FA-005393,Global,2022-01-01,2099-12-31
ACC5394,CUS-005394,FA-005394,Global,2022-01-01,2099-12-31
ACC5395,CUS-005395,FA-005395,Global,2022-01-01,2099-12-31
ACC5396,CUS-005396,FA-005396,Global,2022-01-01,2099-12-31
ACC5397,CUS-005397,FA-005397,Global,2022-01-01,2099-12-31
ACC5398,CUS-005398,FA-005398,Global,2022-01-01,2099-12-31
ACC5399,CUS-005399,FA-005399,Global,2022-01-01,2099-12-31
ACC5400,CUS-005400,FA-005400,Global,2022-01-01,2099-12-31
ACC5401,CUS-005401,FA-005401,Global,2022-01-01,2099-12-31
ACC5402,CUS-005402,FA-005402,Global,2022-01-01,2099-12-31
ACC5403,CUS-005403,FA-005403,Global,2022-01-01,2099-12-31
ACC5404,CUS-005404,FA-005404,Global,2022-01-01,2099-12-31
ACC5405,CUS-005405,FA-005405,Global,2022-01-01,2099-12-31
ACC5406,CUS-005406,FA-005406,Global,2022-01-01,2099-12-31
ACC5407,CUS-005407,FA-005407,Global,2022-01-01,2099-12-31
ACC5408,CUS-005408,FA-005408,Global,2022-01-01,2099-12-31
ACC5409,CUS-005409,FA-005409,Global,2022-01-01,2099-12-31
ACC5410,CUS-005410,FA-005410,Global,2022-01-01,2099-12-31
ACC5411,CUS-005411,FA-005411,Global,2022-01-01,2099-12-31
ACC5412,CUS-005412,FA-005412,Global,2022-01-01,2099-12-31
ACC5413,CUS-005413,FA-005413,Global,2022-01-01,2099-12-31
ACC5414,CUS-005414,FA-005414,Global,2022-01-01,2099-12-31
ACC5415,CUS-005415,FA-005415,Global,2022-01-01,2099-12-31
ACC5416,CUS-005416,FA-005416,Global,2022-01-01,2099-12-31
ACC5417,CUS-005417,FA-005417,Global,2022-01-01,2099-12-31
ACC5418,CUS-005418,FA-005418,Global,2022-01-01,2099-12-31
ACC5419,CUS-005419,FA-005419,Global,2022-01-01,2099-12-31
ACC5420,CUS-005420,FA-005420,Global,2022-01-01,2099-12-31
ACC5421,CUS-005421,FA-005421,Global,2022-01-01,2099-12-31
ACC5422,CUS-005422,FA-005422,Global,2022-01-01,2099-12-31
ACC5423,CUS-005423,FA-005423,Global,2022-01-01,2099-12-31
ACC5424,CUS-005424,FA-005424,Global,2022-01-01,2099-12-31
ACC5425,CUS-005425,FA-005425,Global,2022-01-01,2099-12-31
ACC5426,CUS-005426,FA-005426,Global,2022-01-01,2099-12-31
ACC5427,CUS-005427,FA-005427,Global,2022-01-01,2099-12-31
ACC5428,CUS-005428,FA-005428,Global,2022-01-01,2099-12-31
ACC5429,CUS-005429,FA-005429,Global,2022-01-01,2099-12-31
ACC5430,CUS-005430,FA-005430,Global,2022-01-01,2099-12-31
ACC5431,CUS-005431,FA-005431,Global,2022-01-01,2099-12-31
ACC5432,CUS-005432,FA-005432,Global,2022-01-01,2099-12-31
ACC5433,CUS-005433,FA-005433,Global,2022-01-01,2099-12-31
ACC5434,CUS-005434,FA-005434,Global,2022-01-01,2099-12-31
ACC5435,CUS-005435,FA-005435,Global,2022-01-01,2099-12-31
ACC5436,CUS-005436,FA-005436,Global,2022-01-01,2099-12-31
ACC5437,CUS-005437,FA-005437,Global,2022-01-01,2099-12-31
ACC5438,CUS-005438,FA-005438,Global,2022-01-01,2099-12-31
ACC5439,CUS-005439,FA-005439,Global,2022-01-01,2099-12-31
ACC5440,CUS-005440,FA-005440,Global,2022-01-01,2099-12-31
ACC5441,CUS-005441,FA-005441,Global,2022-01-01,2099-12-31
ACC5442,CUS-005442,FA-005442,Global,2022-01-01,2099-12-31
ACC5443,CUS-005443,FA-005443,Global,2022-01-01,2099-12-31
ACC5444,CUS-005444,FA-005444,Global,2022-01-01,2099-12-31
ACC5445,CUS-005445,FA-005445,Global,2022-01-01,2099-12-31
ACC5446,CUS-005446,FA-005446,Global,2022-01-01,2099-12-31
ACC5447,CUS-005447,FA-005447,Global,2022-01-01,2099-12-31
ACC5448,CUS-005448,FA-005448,Global,2022-01-01,2099-12-31
ACC5449,CUS-005449,FA-005449,Global,2022-01-01,2099-12-31
ACC5450,CUS-005450,FA-005450,Global,2022-01-01,2099-12-31
ACC5451,CUS-005451,FA-005451,Global,2022-01-01,2099-12-31
ACC5452,CUS-005452,FA-005452,Global,2022-01-01,2099-12-31
ACC5453,CUS-005453,FA-005453,Global,2022-01-01,2099-12-31
ACC5454,CUS-005454,FA-005454,Global,2022-01-01,2099-12-31
ACC5455,CUS-005455,FA-005455,Global,2022-01-01,2099-12-31
ACC5456,CUS-005456,FA-005456,Global,2022-01-01,2099-12-31
ACC5457,CUS-005457,FA-005457,Global,2022-01-01,2099-12-31
ACC5458,CUS-005458,FA-005458,Global,2022-01-01,2099-12-31
ACC5459,CUS-005459,FA-005459,Global,2022-01-01,2099-12-31
ACC5460,CUS-005460,FA-005460,Global,2022-01-01,2099-12-31
ACC5461,CUS-005461,FA-005461,Global,2022-01-01,2099-12-31
ACC5462,CUS-005462,FA-005462,Global,2022-01-01,2099-12-31
ACC5463,CUS-005463,FA-005463,Global,2022-01-01,2099-12-31
ACC5464,CUS-005464,FA-005464,Global,2022-01-01,2099-12-31
ACC5465,CUS-005465,FA-005465,Global,2022-01-01,2099-12-31
ACC5466,CUS-005466,FA-005466,Global,2022-01-01,2099-12-31
ACC5467,CUS-005467,FA-005467,Global,2022-01-01,2099-12-31
ACC5468,CUS-005468,FA-005468,Global,2022-01-01,2099-12-31
ACC5469,CUS-005469,FA-005469,Global,2022-01-01,2099-12-31
ACC5470,CUS-005470,FA-005470,Global,2022-01-01,2099-12-31
ACC5471,CUS-005471,FA-005471,Global,2022-01-01,2099-12-31
ACC5472,CUS-005472,FA-005472,Global,2022-01-01,2099-12-31
ACC5473,CUS-005473,FA-005473,Global,2022-01-01,2099-12-31
ACC5474,CUS-005474,FA-005474,Global,2022-01-01,2099-12-31
ACC5475,CUS-005475,FA-005475,Global,2022-01-01,2099-12-31
ACC5476,CUS-005476,FA-005476,Global,2022-01-01,2099-12-31
ACC5477,CUS-005477,FA-005477,Global,2022-01-01,2099-12-31
ACC5478,CUS-005478,FA-005478,Global,2022-01-01,2099-12-31
ACC5479,CUS-005479,FA-005479,Global,2022-01-01,2099-12-31
ACC5480,CUS-005480,FA-005480,Global,2022-01-01,2099-12-31
ACC5481,CUS-005481,FA-005481,Global,2022-01-01,2099-12-31
ACC5482,CUS-005482,FA-005482,Global,2022-01-01,2099-12-31
ACC5483,CUS-005483,FA-005483,Global,2022-01-01,2099-12-31
ACC5484,CUS-005484,FA-005484,Global,2022-01-01,2099-12-31
ACC5485,CUS-005485,FA-005485,Global,2022-01-01,2099-12-31
ACC5486,CUS-005486,FA-005486,Global,2022-01-01,2099-12-31
ACC5487,CUS-005487,FA-005487,Global,2022-01-01,2099-12-31
ACC5488,CUS-005488,FA-005488,Global,2022-01-01,2099-12-31
ACC5489,CUS-005489,FA-005489,Global,2022-01-01,2099-12-31
ACC5490,CUS-005490,FA-005490,Global,2022-01-01,2099-12-31
ACC5491,CUS-005491,FA-005491,Global,2022-01-01,2099-12-31
ACC5492,CUS-005492,FA-005492,Global,2022-01-01,2099-12-31
ACC5493,CUS-005493,FA-005493,Global,2022-01-01,2099-12-31
ACC5494,CUS-005494,FA-005494,Global,2022-01-01,2099-12-31
ACC5495,CUS-005495,FA-005495,Global,2022-01-01,2099-12-31
ACC5496,CUS-005496,FA-005496,Global,2022-01-01,2099-12-31
ACC5497,CUS-005497,FA-005497,Global,2022-01-01,2099-12-31
ACC5498,CUS-005498,FA-005498,Global,2022-01-01,2099-12-31
ACC5499,CUS-005499,FA-005499,Global,2022-01-01,2099-12-31
ACC5500,CUS-005500,FA-005500,Global,2022-01-01,2099-12-31
ACC5501,CUS-005501,FA-005501,Global,2022-01-01,2099-12-31
ACC5502,CUS-005502,FA-005502,Global,2022-01-01,2099-12-31
ACC5503,CUS-005503,FA-005503,Global,2022-01-01,2099-12-31
ACC5504,CUS-005504,FA-005504,Global,2022-01-01,2099-12-31
ACC5505,CUS-005505,FA-005505,Global,2022-01-01,2099-12-31
ACC5506,CUS-005506,FA-005506,Global,2022-01-01,2099-12-31
ACC5507,CUS-005507,FA-005507,Global,2022-01-01,2099-12-31
ACC5508,CUS-005508,FA-005508,Global,2022-01-01,2099-12-31
ACC5509,CUS-005509,FA-005509,Global,2022-01-01,2099-12-31
ACC5510,CUS-005510,FA-005510,Global,2022-01-01,2099-12-31
ACC5511,CUS-005511,FA-005511,Global,2022-01-01,2099-12-31
ACC5512,CUS-005512,FA-005512,Global,2022-01-01,2099-12-31
ACC5513,CUS-005513,FA-005513,Global,2022-01-01,2099-12-31
ACC5514,CUS-005514,FA-005514,Global,2022-01-01,2099-12-31
ACC5515,CUS-005515,FA-005515,Global,2022-01-01,2099-12-31
ACC5516,CUS-005516,FA-005516,Global,2022-01-01,2099-12-31
ACC5517,CUS-005517,FA-005517,Global,2022-01-01,2099-12-31
ACC5518,CUS-005518,FA-005518,Global,2022-01-01,2099-12-31
ACC5519,CUS-005519,FA-005519,Global,2022-01-01,2099-12-31
ACC5520,CUS-005520,FA-005520,Global,2022-01-01,2099-12-31
ACC5521,CUS-005521,FA-005521,Global,2022-01-01,2099-12-31
ACC5522,CUS-005522,FA-005522,Global,2022-01-01,2099-12-31
ACC5523,CUS-005523,FA-005523,Global,2022-01-01,2099-12-31
ACC5524,CUS-005524,FA-005524,Global,2022-01-01,2099-12-31
ACC5525,CUS-005525,FA-005525,Global,2022-01-01,2099-12-31
ACC5526,CUS-005526,FA-005526,Global,2022-01-01,2099-12-31
ACC5527,CUS-005527,FA-005527,Global,2022-01-01,2099-12-31
ACC5528,CUS-005528,FA-005528,Global,2022-01-01,2099-12-31
ACC5529,CUS-005529,FA-005529,Global,2022-01-01,2099-12-31
ACC5530,CUS-005530,FA-005530,Global,2022-01-01,2099-12-31
ACC5531,CUS-005531,FA-005531,Global,2022-01-01,2099-12-31
ACC5532,CUS-005532,FA-005532,Global,2022-01-01,2099-12-31
ACC5533,CUS-005533,FA-005533,Global,2022-01-01,2099-12-31
ACC5534,CUS-005534,FA-005534,Global,2022-01-01,2099-12-31
ACC5535,CUS-005535,FA-005535,Global,2022-01-01,2099-12-31
ACC5536,CUS-005536,FA-005536,Global,2022-01-01,2099-12-31
ACC5537,CUS-005537,FA-005537,Global,2022-01-01,2099-12-31
ACC5538,CUS-005538,FA-005538,Global,2022-01-01,2099-12-31
ACC5539,CUS-005539,FA-005539,Global,2022-01-01,2099-12-31
ACC5540,CUS-005540,FA-005540,Global,2022-01-01,2099-12-31
ACC5541,CUS-005541,FA-005541,Global,2022-01-01,2099-12-31
ACC5542,CUS-005542,FA-005542,Global,2022-01-01,2099-12-31
ACC5543,CUS-005543,FA-005543,Global,2022-01-01,2099-12-31
ACC5544,CUS-005544,FA-005544,Global,2022-01-01,2099-12-31
ACC5545,CUS-005545,FA-005545,Global,2022-01-01,2099-12-31
ACC5546,CUS-005546,FA-005546,Global,2022-01-01,2099-12-31
ACC5547,CUS-005547,FA-005547,Global,2022-01-01,2099-12-31
ACC5548,CUS-005548,FA-005548,Global,2022-01-01,2099-12-31
ACC5549,CUS-005549,FA-005549,Global,2022-01-01,2099-12-31
ACC5550,CUS-005550,FA-005550,Global,2022-01-01,2099-12-31
ACC5551,CUS-005551,FA-005551,Global,2022-01-01,2099-12-31
ACC5552,CUS-005552,FA-005552,Global,2022-01-01,2099-12-31
ACC5553,CUS-005553,FA-005553,Global,2022-01-01,2099-12-31
ACC5554,CUS-005554,FA-005554,Global,2022-01-01,2099-12-31
ACC5555,CUS-005555,FA-005555,Global,2022-01-01,2099-12-31
ACC5556,CUS-005556,FA-005556,Global,2022-01-01,2099-12-31
ACC5557,CUS-005557,FA-005557,Global,2022-01-01,2099-12-31
ACC5558,CUS-005558,FA-005558,Global,2022-01-01,2099-12-31
ACC5559,CUS-005559,FA-005559,Global,2022-01-01,2099-12-31
ACC5560,CUS-005560,FA-005560,Global,2022-01-01,2099-12-31
ACC5561,CUS-005561,FA-005561,Global,2022-01-01,2099-12-31
ACC5562,CUS-005562,FA-005562,Global,2022-01-01,2099-12-31
ACC5563,CUS-005563,FA-005563,Global,2022-01-01,2099-12-31
ACC5564,CUS-005564,FA-005564,Global,2022-01-01,2099-12-31
ACC5565,CUS-005565,FA-005565,Global,2022-01-01,2099-12-31
ACC5566,CUS-005566,FA-005566,Global,2022-01-01,2099-12-31
ACC5567,CUS-005567,FA-005567,Global,2022-01-01,2099-12-31
ACC5568,CUS-005568,FA-005568,Global,2022-01-01,2099-12-31
ACC5569,CUS-005569,FA-005569,Global,2022-01-01,2099-12-31
ACC5570,CUS-005570,FA-005570,Global,2022-01-01,2099-12-31
ACC5571,CUS-005571,FA-005571,Global,2022-01-01,2099-12-31
ACC5572,CUS-005572,FA-005572,Global,2022-01-01,2099-12-31
ACC5573,CUS-005573,FA-005573,Global,2022-01-01,2099-12-31
ACC5574,CUS-005574,FA-005574,Global,2022-01-01,2099-12-31
ACC5575,CUS-005575,FA-005575,Global,2022-01-01,2099-12-31
ACC5576,CUS-005576,FA-005576,Global,2022-01-01,2099-12-31
ACC5577,CUS-005577,FA-005577,Global,2022-01-01,2099-12-31
ACC5578,CUS-005578,FA-005578,Global,2022-01-01,2099-12-31
ACC5579,CUS-005579,FA-005579,Global,2022-01-01,2099-12-31
ACC5580,CUS-005580,FA-005580,Global,2022-01-01,2099-12-31
ACC5581,CUS-005581,FA-005581,Global,2022-01-01,2099-12-31
ACC5582,CUS-005582,FA-005582,Global,2022-01-01,2099-12-31
ACC5583,CUS-005583,FA-005583,Global,2022-01-01,2099-12-31
ACC5584,CUS-005584,FA-005584,Global,2022-01-01,2099-12-31
ACC5585,CUS-005585,FA-005585,Global,2022-01-01,2099-12-31
ACC5586,CUS-005586,FA-005586,Global,2022-01-01,2099-12-31
ACC5587,CUS-005587,FA-005587,Global,2022-01-01,2099-12-31
ACC5588,CUS-005588,FA-005588,Global,2022-01-01,2099-12-31
ACC5589,CUS-005589,FA-005589,Global,2022-01-01,2099-12-31
ACC5590,CUS-005590,FA-005590,Global,2022-01-01,2099-12-31
ACC5591,CUS-005591,FA-005591,Global,2022-01-01,2099-12-31
ACC5592,CUS-005592,FA-005592,Global,2022-01-01,2099-12-31
ACC5593,CUS-005593,FA-005593,Global,2022-01-01,2099-12-31
ACC5594,CUS-005594,FA-005594,Global,2022-01-01,2099-12-31
ACC5595,CUS-005595,FA-005595,Global,2022-01-01,2099-12-31
ACC5596,CUS-005596,FA-005596,Global,2022-01-01,2099-12-31
ACC5597,CUS-005597,FA-005597,Global,2022-01-01,2099-12-31
ACC5598,CUS-005598,FA-005598,Global,2022-01-01,2099-12-31
ACC5599,CUS-005599,FA-005599,Global,2022-01-01,2099-12-31
ACC5600,CUS-005600,FA-005600,Global,2022-01-01,2099-12-31
ACC5601,CUS-005601,FA-005601,Global,2022-01-01,2099-12-31
ACC5602,CUS-005602,FA-005602,Global,2022-01-01,2099-12-31
ACC5603,CUS-005603,FA-005603,Global,2022-01-01,2099-12-31
ACC5604,CUS-005604,FA-005604,Global,2022-01-01,2099-12-31
ACC5605,CUS-005605,FA-005605,Global,2022-01-01,2099-12-31
ACC5606,CUS-005606,FA-005606,Global,2022-01-01,2099-12-31
ACC5607,CUS-005607,FA-005607,Global,2022-01-01,2099-12-31
ACC5608,CUS-005608,FA-005608,Global,2022-01-01,2099-12-31
ACC5609,CUS-005609,FA-005609,Global,2022-01-01,2099-12-31
ACC5610,CUS-005610,FA-005610,Global,2022-01-01,2099-12-31
ACC5611,CUS-005611,FA-005611,Global,2022-01-01,2099-12-31
ACC5612,CUS-005612,FA-005612,Global,2022-01-01,2099-12-31
ACC5613,CUS-005613,FA-005613,Global,2022-01-01,2099-12-31
ACC5614,CUS-005614,FA-005614,Global,2022-01-01,2099-12-31
ACC5615,CUS-005615,FA-005615,Global,2022-01-01,2099-12-31
ACC5616,CUS-005616,FA-005616,Global,2022-01-01,2099-12-31
ACC5617,CUS-005617,FA-005617,Global,2022-01-01,2099-12-31
ACC5618,CUS-005618,FA-005618,Global,2022-01-01,2099-12-31
ACC5619,CUS-005619,FA-005619,Global,2022-01-01,2099-12-31
ACC5620,CUS-005620,FA-005620,Global,2022-01-01,2099-12-31
ACC5621,CUS-005621,FA-005621,Global,2022-01-01,2099-12-31
ACC5622,CUS-005622,FA-005622,Global,2022-01-01,2099-12-31
ACC5623,CUS-005623,FA-005623,Global,2022-01-01,2099-12-31
ACC5624,CUS-005624,FA-005624,Global,2022-01-01,2099-12-31
ACC5625,CUS-005625,FA-005625,Global,2022-01-01,2099-12-31
ACC5626,CUS-005626,FA-005626,Global,2022-01-01,2099-12-31
ACC5627,CUS-005627,FA-005627,Global,2022-01-01,2099-12-31
ACC5628,CUS-005628,FA-005628,Global,2022-01-01,2099-12-31
